Cell_area_measured,Cell_architecture,Substrate_stack_sequence,ETL_stack_sequence,ETL_deposition_procedure,Perovskite_dimension_list_of_layers,Perovskite_composition_a_ions,Perovskite_composition_a_ions_coefficients,Perovskite_composition_b_ions,Perovskite_composition_b_ions_coefficients,Perovskite_composition_c_ions,Perovskite_composition_c_ions_coefficients,Perovskite_composition_inorganic,Perovskite_composition_leadfree,Perovskite_band_gap,Perovskite_deposition_number_of_deposition_steps,Perovskite_deposition_procedure,Perovskite_deposition_aggregation_state_of_reactants,Perovskite_deposition_synthesis_atmosphere,Perovskite_deposition_solvents,Perovskite_deposition_solvents_mixing_ratios,Perovskite_deposition_quenching_induced_crystallisation,Perovskite_deposition_quenching_media,Perovskite_deposition_quenching_media_volume,Perovskite_deposition_thermal_annealing_temperature,Perovskite_deposition_thermal_annealing_time,Perovskite_deposition_solvent_annealing,HTL_stack_sequence,HTL_thickness_list,HTL_deposition_procedure,Backcontact_stack_sequence,Backcontact_thickness_list,Backcontact_deposition_procedure,Backcontact_deposition_synthesis_atmosphere,Encapsulation,Encapsulation_stack_sequence,Encapsulation_edge_sealing_materials,Encapsulation_atmosphere_for_encapsulation,JV_measured,JV_average_over_n_number_of_cells,JV_test_atmosphere,JV_light_intensity,JV_light_spectra,JV_light_masked_cell,JV_default_PCE,cluster_label
0.1,16.80675605,16.97774088,17.17747212,17.03705128,16.89816499,16.75921212,16.79321917,16.90256995,16.90295775,16.83287529,16.83358384,False,False,16.81074557,1,16.94809365,16.94558657,16.99358663,16.54581276,16.56728333,True,17.10978162,16.89333544,17.11250616,16.88611318,False,16.42651769,15.80905881,16.88820148,16.78803364,16.94609354,16.92919141,16.89492723,False,16.90759836,16.90744266,16.91091507,True,1,17.06097479,100,16.90864407,False,14.8,4
0.1,16.80675605,16.97774088,17.17747212,17.03705128,16.89816499,16.75921212,16.79321917,16.90256995,16.90295775,16.83287529,16.83358384,False,False,16.81074557,1,16.94809365,16.94558657,16.99358663,16.54581276,16.56728333,True,17.10978162,16.89333544,17.11250616,16.88611318,False,16.42651769,15.80905881,16.88820148,16.78803364,16.94609354,16.92919141,16.89492723,False,16.90759836,16.90744266,16.91091507,True,12,17.06097479,100,16.90864407,False,14.6,4
0.09,16.80675605,16.97774088,16.74590643,16.76789843,16.89816499,16.75921212,16.79321917,16.90256995,16.90295775,16.83287529,16.83358384,False,False,16.81074557,1,16.94809365,16.94558657,17.0963745,16.54581276,16.56728333,False,16.61570326,16.89333544,17.33065289,16.88611318,False,16.42651769,16.90999372,16.88820148,16.78803364,16.95417808,16.92919141,16.89492723,False,16.90759836,16.90744266,16.91091507,True,1,16.96681304,100,16.90864407,False,18.2,4
0.09,16.80675605,16.97774088,16.74590643,16.76789843,16.89816499,16.75921212,16.79321917,16.90256995,16.90295775,16.83287529,16.83358384,False,False,16.81074557,1,16.94809365,16.94558657,17.0963745,16.54581276,16.56728333,False,16.61570326,16.89333544,17.33065289,16.88611318,False,16.42651769,16.90999372,16.88820148,16.78803364,16.95417808,16.92919141,16.89492723,False,16.90759836,16.90744266,16.91091507,True,12,16.96681304,100,16.90864407,False,16.7,4
0.09,16.80675605,16.97774088,16.74590643,16.76789843,16.89816499,16.75921212,16.79321917,16.90256995,16.90295775,16.83287529,16.83358384,False,False,16.81074557,1,16.94809365,16.94558657,17.0963745,16.54581276,16.56728333,False,16.61570326,16.89333544,17.33065289,16.88611318,False,16.42651769,16.90999372,16.88820148,16.78803364,16.95417808,16.92919141,16.89492723,False,16.90759836,16.90744266,16.91091507,True,12,16.96681304,100,16.90864407,False,17.5,4
0.1,16.80675605,16.88191,16.18581028,16.99461778,16.89816499,16.75921212,16.79321917,16.90256995,16.90295775,16.83287529,16.83358384,False,False,17.04497982,1,16.94809365,16.94558657,16.99358663,16.54581276,16.56728333,False,16.61570326,16.89333544,16.56098958,16.88611318,False,16.42651769,16.90999372,16.88820148,16.78803364,16.86498853,16.92919141,16.89492723,False,16.90759836,16.90744266,16.91091507,True,1,16.96681304,95,16.90864407,False,17.1,4
0.1,16.80675605,16.88191,16.18581028,16.99461778,16.89816499,16.75921212,16.79321917,16.90256995,16.90295775,16.83287529,16.83358384,False,False,17.04497982,1,16.94809365,16.94558657,16.99358663,16.54581276,16.56728333,False,16.61570326,16.89333544,16.56098958,16.88611318,False,16.42651769,16.90999372,16.88820148,16.78803364,16.86498853,16.92919141,16.89492723,False,16.90759836,16.90744266,16.91091507,True,1,16.96681304,95,16.90864407,False,16.1,4
0.11,16.80675605,16.97774088,16.33920015,16.30127503,16.89816499,16.75921212,16.79321917,16.90256995,16.90295775,16.83287529,16.83358384,False,False,16.81074557,1,16.94809365,16.94558657,16.99358663,17.13065005,17.22021704,False,17.10978162,16.89333544,16.89213708,17.12,True,17.34369681,16.90999372,16.88820148,16.78803364,16.94609354,16.92919141,16.89492723,True,17.0100133,16.90744266,16.65943888,True,1,16.63558567,100,16.90864407,False,19.5,4
0.11,16.80675605,16.97774088,16.33920015,16.30127503,16.89816499,16.75921212,16.79321917,16.90256995,16.90295775,16.83287529,16.83358384,False,False,16.81074557,1,16.94809365,16.94558657,16.99358663,17.13065005,17.22021704,False,17.10978162,16.89333544,16.89213708,17.12,True,17.34369681,16.90999372,16.88820148,16.78803364,16.94609354,16.92919141,16.89492723,True,17.0100133,16.90744266,16.65943888,True,1,16.63558567,100,16.90864407,False,17.55,4
0.11,16.80675605,16.97774088,16.33920015,16.30127503,16.89816499,16.75921212,16.79321917,16.90256995,16.90295775,16.83287529,16.83358384,False,False,16.81074557,1,16.94809365,16.94558657,16.99358663,17.13065005,17.22021704,False,17.10978162,16.89333544,16.89213708,17.12,True,17.34369681,16.90999372,16.88820148,16.78803364,16.94609354,16.92919141,16.89492723,True,17.0100133,16.90744266,16.65943888,True,1,16.63558567,100,16.90864407,False,18.63,4
0.11,16.80675605,16.97774088,16.33920015,16.30127503,16.89816499,16.75921212,16.79321917,16.90256995,16.90295775,16.83287529,16.83358384,False,False,16.81074557,1,16.94809365,16.94558657,16.99358663,17.13065005,17.22021704,False,17.10978162,16.89333544,16.89213708,17.12,True,17.34369681,16.90999372,16.88820148,16.78803364,16.94609354,16.92919141,16.89492723,True,17.0100133,16.90744266,16.65943888,True,1,16.63558567,100,16.90864407,False,18.95,4
0.11,16.80675605,16.97774088,16.33920015,16.30127503,16.89816499,16.75921212,16.79321917,16.90256995,16.90295775,16.83287529,16.83358384,False,False,16.81074557,1,16.94809365,16.94558657,16.99358663,17.13065005,17.22021704,False,17.10978162,16.89333544,16.89213708,17.12,True,17.34369681,16.90999372,16.88820148,16.78803364,16.94609354,16.92919141,16.89492723,True,17.0100133,16.90744266,16.65943888,True,1,16.63558567,100,16.90864407,False,17.54,4
0.1,16.80675605,16.88191,17.54110558,16.76789843,16.89816499,17.82627329,17.22497242,16.90256995,16.90295775,16.83287529,16.83358384,False,False,17.44146915,1,16.94809365,16.94558657,16.99358663,16.54581276,16.56728333,True,16.7778125,16.89333544,16.89213708,16.88611318,False,16.56573816,16.90999372,16.88820148,16.78803364,16.94609354,16.92919141,16.89492723,False,16.90759836,16.90744266,16.91091507,True,1,16.96681304,100,16.90864407,False,20.31,4
0.1,16.80675605,16.88191,17.54110558,16.76789843,16.89816499,17.49704082,16.73244784,16.90256995,16.90295775,16.83287529,16.83358384,False,False,16.81074557,1,16.94809365,16.94558657,16.99358663,16.54581276,16.56728333,True,16.7778125,16.89333544,16.89213708,16.88611318,False,16.56573816,16.90999372,16.88820148,16.78803364,16.94609354,16.92919141,16.89492723,False,16.90759836,16.90744266,16.91091507,True,2,16.96681304,100,16.90864407,False,15.5,4
0.1,16.80675605,16.88191,17.54110558,16.76789843,16.89816499,17.82627329,16.98571216,16.90256995,16.90295775,16.83287529,16.83358384,False,False,16.85073267,1,16.94809365,16.94558657,16.99358663,16.54581276,16.56728333,True,16.7778125,16.89333544,16.89213708,16.88611318,False,16.56573816,16.90999372,16.88820148,16.78803364,16.94609354,16.92919141,16.89492723,False,16.90759836,16.90744266,16.91091507,True,2,16.96681304,100,16.90864407,False,17.5,4
0.1,16.80675605,16.88191,17.54110558,16.76789843,16.89816499,17.82627329,17.22497242,16.90256995,16.90295775,16.83287529,16.83358384,False,False,17.44146915,1,16.94809365,16.94558657,16.99358663,16.54581276,16.56728333,True,16.7778125,16.89333544,16.89213708,16.88611318,False,16.56573816,16.90999372,16.88820148,16.78803364,16.94609354,16.92919141,16.89492723,False,16.90759836,16.90744266,16.91091507,True,2,16.96681304,100,16.90864407,False,20.1,4
0.1,16.80675605,16.88191,17.54110558,16.76789843,16.89816499,17.82627329,17.22497242,16.90256995,16.90295775,16.83287529,16.83358384,False,False,16.85073267,1,16.94809365,16.94558657,16.99358663,16.54581276,16.56728333,True,16.7778125,16.89333544,16.89213708,16.88611318,False,16.56573816,16.90999372,16.88820148,16.78803364,16.94609354,16.92919141,16.89492723,False,16.90759836,16.90744266,16.91091507,True,2,16.96681304,100,16.90864407,False,15.5,4
0.1,16.80675605,16.88191,17.54110558,16.76789843,16.89816499,17.82627329,17.22497242,16.90256995,16.90295775,16.83287529,16.83358384,False,False,17.44146915,1,16.94809365,16.94558657,16.99358663,16.54581276,16.56728333,True,16.7778125,16.89333544,16.89213708,16.88611318,False,16.56573816,16.90999372,16.88820148,16.78803364,16.94609354,16.92919141,16.89492723,False,16.90759836,16.90744266,16.91091507,True,2,16.96681304,100,16.90864407,False,20.1,4
0.1,16.80675605,16.88191,17.54110558,16.76789843,16.89816499,17.82627329,17.22497242,16.90256995,16.90295775,16.83287529,16.83358384,False,False,17.15222225,1,16.94809365,16.94558657,16.99358663,16.54581276,16.56728333,True,16.7778125,16.89333544,16.89213708,16.88611318,False,16.56573816,16.90999372,16.88820148,16.78803364,16.94609354,16.92919141,16.89492723,False,16.90759836,16.90744266,16.91091507,True,2,16.96681304,100,16.90864407,False,17.2,4
0.1,16.80675605,16.97774088,16.73042839,16.34141762,16.89816499,16.75921212,16.79321917,16.90256995,16.90295775,16.83287529,16.83358384,False,False,16.63509009,1,16.94809365,16.94558657,16.91421255,16.54581276,16.56728333,True,17.10978162,16.89333544,16.89213708,16.98781163,False,16.42651769,15.80905881,16.88820148,16.78803364,16.94609354,16.92919141,16.89492723,False,16.90759836,16.90744266,16.91091507,True,30,16.85584454,100,16.90864407,False,14.48,4
0.1,16.80675605,16.97774088,16.73042839,16.34141762,16.89816499,16.75921212,16.79321917,16.90256995,16.90295775,16.83287529,16.83358384,False,False,16.63509009,1,16.94809365,16.94558657,16.91421255,16.54581276,16.56728333,True,17.10978162,16.89333544,16.89213708,16.98781163,False,16.42651769,15.80905881,16.88820148,16.78803364,16.94609354,16.92919141,16.89492723,False,16.90759836,16.90744266,16.91091507,True,1,16.85584454,100,16.90864407,False,15.26,4
0.1,16.80675605,16.97774088,16.73042839,16.34141762,16.89816499,16.75921212,16.79321917,16.90256995,16.90295775,16.83287529,16.83358384,False,False,16.63509009,1,16.94809365,16.94558657,16.91421255,16.54581276,16.56728333,True,17.10978162,16.89333544,16.89213708,16.98781163,False,16.42651769,15.80905881,16.88820148,16.78803364,16.94609354,16.92919141,16.89492723,False,16.90759836,16.90744266,16.91091507,True,1,16.85584454,100,16.90864407,False,15.26,4
0.11,16.80675605,16.97774088,16.74237235,17.61503185,16.89816499,16.75921212,16.79321917,16.90256995,16.90295775,16.83287529,16.83358384,False,False,16.81074557,1,16.94809365,16.94558657,16.99358663,16.73240854,16.88924,True,16.7778125,16.89333544,16.89213708,17.28765432,False,16.42651769,17.08429486,16.88820148,16.78803364,16.94609354,16.92919141,16.89492723,True,17.02795957,17.30881421,16.65943888,True,1,16.85584454,100,16.90864407,False,15.95,4
0.11,16.80675605,16.97774088,16.74237235,17.61503185,16.89816499,16.75921212,16.79321917,16.90256995,16.90295775,16.83287529,16.83358384,False,False,16.81074557,1,16.94809365,16.94558657,16.99358663,16.73240854,16.88924,True,16.7778125,16.89333544,16.89213708,17.28765432,False,16.42651769,17.08429486,16.88820148,16.78803364,16.94609354,16.92919141,16.89492723,True,17.02795957,17.30881421,16.65943888,True,12,16.85584454,100,16.90864407,False,15.28,4
0.11,16.80675605,16.97774088,16.74237235,17.61503185,16.89816499,16.75921212,16.79321917,16.90256995,16.90295775,16.83287529,16.83358384,False,False,16.85073267,1,16.94809365,16.94558657,16.99358663,16.73240854,16.88924,True,16.7778125,16.89333544,16.89213708,17.12,False,16.42651769,17.08429486,16.88820148,16.78803364,16.94609354,16.92919141,16.89492723,True,17.02795957,17.30881421,16.65943888,True,12,16.85584454,100,16.90864407,False,15.28,4
0.11,16.80675605,16.97774088,16.74237235,17.61503185,16.89816499,17.49704082,16.73244784,16.90256995,16.90295775,16.83287529,16.83358384,False,False,16.83499951,1,16.94809365,16.94558657,16.99358663,16.73240854,16.88924,True,16.7778125,16.89333544,16.89213708,17.12,False,16.42651769,17.08429486,16.88820148,16.78803364,16.94609354,16.92919141,16.89492723,True,17.02795957,17.30881421,16.65943888,True,1,16.85584454,100,16.90864407,False,18.14,4
0.11,16.80675605,16.97774088,16.74237235,17.61503185,16.89816499,17.49704082,16.73244784,16.90256995,16.90295775,16.83287529,16.83358384,False,False,16.83499951,1,16.94809365,16.94558657,16.99358663,16.73240854,16.88924,True,16.7778125,16.89333544,16.89213708,17.12,False,16.42651769,17.08429486,16.88820148,16.78803364,16.94609354,16.92919141,16.89492723,True,17.02795957,17.30881421,16.65943888,True,12,16.85584454,100,16.90864407,False,17.45,4
0.1,16.80675605,16.97774088,16.18581028,16.99461778,16.89816499,16.75921212,16.79321917,16.90256995,16.90295775,16.83287529,16.83358384,False,False,16.63509009,1,16.94809365,16.94558657,16.91421255,16.73240854,16.76402135,True,16.7778125,16.89333544,16.89213708,16.88611318,False,16.56573816,16.90999372,16.88820148,16.78803364,16.94609354,16.92919141,16.89492723,False,16.90759836,16.90744266,16.91091507,True,1,17.06097479,100,16.90864407,False,14.7,4
0.1,16.80675605,16.97774088,16.18581028,16.99461778,16.89816499,16.75921212,16.79321917,16.90256995,16.90295775,16.83287529,16.83358384,False,False,16.63509009,1,16.94809365,16.94558657,16.91421255,16.73240854,16.76402135,True,16.7778125,16.89333544,16.89213708,16.88611318,False,16.56573816,16.90999372,16.88820148,16.78803364,16.94609354,16.92919141,16.89492723,False,16.90759836,16.90744266,16.91091507,True,1,17.06097479,100,16.90864407,False,14.6,4
0.1,16.80675605,16.97774088,16.6489949,16.76789843,16.89816499,16.75921212,16.79321917,16.90256995,16.90295775,16.83287529,16.83358384,False,False,16.63509009,1,16.94809365,16.94558657,16.91421255,16.73240854,16.76402135,True,16.7778125,16.89333544,16.89213708,16.88611318,False,16.56573816,16.90999372,16.88820148,16.78803364,16.94609354,16.92919141,16.89492723,False,16.90759836,16.90744266,16.91091507,True,1,17.06097479,100,16.90864407,False,15.1,4
0.1,16.80675605,16.97774088,16.6489949,16.76789843,16.89816499,16.75921212,16.79321917,16.90256995,16.90295775,16.83287529,16.83358384,False,False,16.63509009,1,16.94809365,16.94558657,16.91421255,16.73240854,16.76402135,True,16.7778125,16.89333544,16.89213708,16.88611318,False,16.56573816,16.90999372,16.88820148,16.78803364,16.94609354,16.92919141,16.89492723,False,16.90759836,16.90744266,16.91091507,True,1,17.06097479,100,16.90864407,False,17.1,4
0.1,16.80675605,16.97774088,16.6489949,16.76789843,16.89816499,16.75921212,16.79321917,16.90256995,16.90295775,16.83287529,16.83358384,False,False,16.63509009,1,16.94809365,16.94558657,16.91421255,16.73240854,16.76402135,True,16.7778125,16.89333544,16.89213708,16.88611318,False,16.56573816,16.90999372,16.88820148,16.78803364,16.94609354,16.92919141,16.89492723,False,16.90759836,16.90744266,16.91091507,True,1,17.06097479,100,16.90864407,False,17.1,4
0.1,16.80675605,16.97774088,16.6489949,16.76789843,16.89816499,16.75921212,16.79321917,16.90256995,16.90295775,16.83287529,16.83358384,False,False,16.63509009,1,16.94809365,16.94558657,16.91421255,16.73240854,16.76402135,True,16.7778125,16.89333544,16.89213708,16.88611318,False,16.56573816,16.90999372,16.88820148,16.78803364,16.94609354,16.92919141,16.89492723,False,16.90759836,16.90744266,16.91091507,True,1,17.06097479,100,16.90864407,False,16.6,4
0.1,16.80675605,16.97774088,16.6489949,16.76789843,16.89816499,16.75921212,16.79321917,16.90256995,16.90295775,16.83287529,16.83358384,False,False,16.63509009,1,16.94809365,16.94558657,16.91421255,16.73240854,16.76402135,True,16.7778125,16.89333544,16.89213708,16.88611318,False,16.56573816,16.90999372,16.88820148,16.78803364,16.94609354,16.92919141,16.89492723,False,16.90759836,16.90744266,16.91091507,True,1,17.06097479,100,16.90864407,False,16.1,4
0.09,16.80675605,16.97774088,16.74590643,16.34141762,16.89816499,16.75921212,16.79321917,16.90256995,16.90295775,16.83287529,16.83358384,False,False,16.81074557,1,16.94809365,16.94558657,16.99358663,16.43435137,16.82024523,False,16.61570326,16.89333544,16.42231666,16.82873266,False,16.42651769,16.90999372,16.88820148,16.78803364,16.76884921,16.92919141,16.89492723,False,16.90759836,16.90744266,16.91091507,True,1,17.06097479,100,16.90864407,False,16.45,4
0.09,16.80675605,16.97774088,16.74590643,16.34141762,16.89816499,16.75921212,16.79321917,16.90256995,16.90295775,16.83287529,16.83358384,False,False,16.81074557,1,16.94809365,16.94558657,16.99358663,16.43435137,16.82024523,False,16.61570326,16.89333544,16.42231666,16.82873266,False,16.42651769,16.90999372,16.88820148,16.78803364,16.76884921,16.92919141,16.89492723,False,16.90759836,16.90744266,16.91091507,True,2,17.06097479,100,16.90864407,False,15.73,4
0.09,16.80675605,16.97774088,16.74590643,16.34141762,16.89816499,16.75921212,16.79321917,16.90256995,16.90295775,16.83287529,16.83358384,False,False,16.81074557,1,16.94809365,16.94558657,16.99358663,16.43435137,16.82024523,False,16.61570326,16.89333544,16.42231666,16.82873266,False,16.42651769,16.90999372,16.88820148,16.78803364,16.76884921,16.92919141,16.89492723,False,16.90759836,16.90744266,16.91091507,True,1,17.06097479,100,16.90864407,False,16.27,4
0.1,16.80675605,16.97774088,16.83715154,16.99461778,16.89816499,16.75921212,16.79321917,16.90256995,16.90295775,16.83287529,16.83358384,False,False,16.63509009,1,16.94809365,16.94558657,16.91421255,17.04241915,16.56728333,True,17.10978162,16.89333544,16.89213708,16.88611318,False,16.872038,16.96921184,17.64264808,16.42127215,16.94609354,16.92919141,16.89492723,False,16.90759836,16.90744266,16.91091507,True,1,16.85584454,100,16.90864407,False,15.13,4
0.1,16.80675605,16.97774088,16.83715154,16.99461778,16.89816499,16.75921212,16.79321917,16.90256995,16.90295775,16.83287529,16.83358384,False,False,16.63509009,1,16.94809365,16.94558657,16.91421255,17.04241915,16.56728333,True,17.10978162,16.89333544,16.89213708,16.88611318,False,16.872038,16.96921184,17.64264808,16.42127215,16.94609354,16.92919141,16.89492723,False,16.90759836,16.90744266,16.91091507,True,1,16.85584454,100,16.90864407,False,16.9,4
0.1,16.80675605,16.97774088,16.83715154,16.99461778,16.89816499,16.75921212,16.79321917,16.90256995,16.90295775,16.83287529,16.83358384,False,False,16.63509009,1,16.94809365,16.94558657,16.91421255,17.04241915,16.56728333,True,17.10978162,16.89333544,16.89213708,16.88611318,False,16.872038,16.96921184,17.64264808,16.42127215,16.94609354,16.92919141,16.89492723,False,16.90759836,16.90744266,16.91091507,True,1,16.85584454,100,16.90864407,False,18.2,4
0.1,16.80675605,16.97774088,16.83715154,16.99461778,16.89816499,16.75921212,16.79321917,16.90256995,16.90295775,16.83287529,16.83358384,False,False,16.63509009,1,16.94809365,16.94558657,16.91421255,17.04241915,16.56728333,True,17.10978162,16.89333544,16.89213708,16.88611318,False,16.872038,16.96921184,17.64264808,16.42127215,16.94609354,16.92919141,16.89492723,False,16.90759836,16.90744266,16.91091507,True,1,16.85584454,100,16.90864407,False,16.53,4
0.1,16.80675605,16.97774088,16.8712167,16.76789843,16.89816499,16.75921212,16.79321917,16.90256995,16.90295775,16.83287529,16.83358384,False,False,16.63509009,1,16.94809365,16.94558657,16.91421255,17.04241915,16.56728333,True,17.10978162,16.89333544,16.89213708,16.88611318,False,16.56573816,17.08429486,16.88820148,16.42127215,16.94609354,16.92919141,16.89492723,False,16.90759836,16.90744266,16.91091507,True,1,16.85584454,100,16.90864407,False,16.62,4
